place_id,name,lat,lng,type,term,categories,business_status,rating,user_ratings_total,permanently_closed
ChIJC-10YREE5IkRoQKDwjy6cyU,House of Restoration Ministry,42.2406427,-71.8413629,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJc0jVsS8G5IkRlCM8O5nAivI,Community Healthlink,42.274845,-71.7746554,Community Space,community center,health; point_of_interest; establishment,OPERATIONAL,5,1,NA
ChIJc4Q6pZMF5IkR1VCW2dNhw7M,Oakland Heights,42.2221171,-71.77794639999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,3.8,5,NA
ChIJc5i2oVEF5IkRrbUqhUMMP0o,Coes Square,42.2499654,-71.8316598,Park,square,park; point_of_interest; establishment,OPERATIONAL,5,1,NA
ChIJc61nVAoE5IkRB83jpsqG61Q,Christ the Rock Fellowship C&MA Church,42.24018,-71.85439099999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,5,5,NA
ChIJC9ZLxh4E5IkRdi15a8qnExM,Coes Park,42.2495729,-71.83710649999999,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,4.7,428,NA
ChIJCcKnDPYF5IkROo5HOaFlINk,Satan's Temple of Massachusetts,42.2454677,-71.8359857,Place of Worship,place of worship,place_of_worship; point_of_interest; establishment,OPERATIONAL,5,2,NA
ChIJccLdIgAH5IkRG6BbqvOo2k0,Village Autumn,42.2889588,-71.81095479999999,Community Space,community center,point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJce5ErusH5IkRsii3_s6jyQ4,STOP Cafe Pizza&Grille,42.26482,-71.81871029999999,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,4.6,214,NA
ChIJCfFlxBcB5IkRAQRm4Fj7er0,Boynton Park,42.2873858,-71.8793385,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,4.4,128,NA
ChIJCS2ZBqIG5IkRZlWME7wWf1g,Hadwen Arboretum at Clark University,42.2579318,-71.8315511,Park,garden,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,4.1,64,NA
ChIJCUe6YyYE5IkRGEMt6hEBfCY,Worcester Public Library Goddard Branch,42.2477655,-71.82428,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,4.8,5,NA
ChIJcyhnPzMG5IkR6Dam4ydnaa0,Green Hill Park,42.2810885,-71.77688239999999,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,4.6,1735,NA
ChIJD0WvFQwG5IkRilrrU4XlSQw,Palma's Bakery,42.2503924,-71.781423,Social Business,cafe,bakery; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,4.7,207,NA
ChIJD1qpVSEE5IkRxNa1G2xE5u0,Webster Square Package Store,42.2476131,-71.8277671,Park,square,liquor_store; point_of_interest; store; establishment,OPERATIONAL,4.3,133,NA
ChIJd6HrFZMG5IkREGgyBf3NAdI,Newton Square Pizza,42.2698044,-71.825726,Park,square,meal_delivery; restaurant; food; point_of_interest; establishment,OPERATIONAL,4.4,217,NA
ChIJD6XgLPAH5IkRcHTLdVaMnkY,Indian Hill Park,42.3133792,-71.81541589999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,4.3,16,NA
ChIJdamJd_D344kRB94SBWXT_aY,Boylston Town Clerk,42.3295035,-71.755415,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJDeqpf9oJ5IkRIPrBvadC1BU,Dunkin',42.27436489999999,-71.7498299,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,2.6,63,NA
ChIJdfE4yqsI5IkRpsrtfd5PJEg,McDonald's,42.2447396,-71.7589717,Social Business,cafe,cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,3.6,825,NA
ChIJDQKbAZgH5IkRMX814akKjXc,Luthern Community Services of SNE,42.3048715,-71.7980673,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,3,1,NA
ChIJdUTqYNsH5IkRdt53rBXgwXs,McDonald's,42.295748,-71.772667,Social Business,cafe,cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,3.3,1271,NA
ChIJDV10enEE5IkR9AJhEoqIMD0,Ty Cobb Park,42.2625688,-71.8019606,Park,park,park; point_of_interest; establishment,OPERATIONAL,3,3,NA
ChIJdWZaw4YG5IkR92W71OW5N1o,Diggers Landscaping Co-Op,42.25566730000001,-71.8134513,Park,garden,general_contractor; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJDX1Ev9oH5IkR-yoyzOvOfnc,Lowe's Garden Center,42.2927855,-71.772351,Park,garden,point_of_interest; store; establishment,OPERATIONAL,3,2,NA
ChIJDx7AUTEG5IkR_NbD6Mfri8s,Worcester Vocational Library,42.2770634,-71.7780811,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,5,1,NA
