place_id,name,lat,lng,type,term,categories,business_status,user_ratings_total
ChIJBRWBzlx744kR9AA8ja4ocis,O'Donnell Square,42.2903354,-71.0484579,Park,square,park; point_of_interest; establishment,OPERATIONAL,0
ChIJbUinW8x-44kR9kQA5bpTaxY,PS Gourmet Coffee,42.2854653,-71.1290033,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,120
ChIJBwBkdgV_44kReHz4c-LYoAM,Église Évangile-la,42.2620374,-71.1556899,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJBwCkMGZ344kRPcoBl7nc5ik,Conventual Church of St. Mary and St. John,42.3723366,-71.1247753,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJBwjTK-GB44kRirKrNi-x8tc,Cutler Park Reservation,42.2830419,-71.1960771,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,678
ChIJBwtePzB544kRuzuTItWIsXc,Starbucks,42.323766,-71.166355,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,8
ChIJBwtjoER344kRjD0N8big3vY,Lamont Library,42.372753,-71.1154886,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,35
ChIJbwXUoINw44kRuz_Xira18-g,Protein Technologies Inc,42.3558121,-71.0584868,Park,garden,point_of_interest; store; establishment,OPERATIONAL,0
ChIJbXNRb0N344kR8Wewvf2vuos,Houghton Library,42.3730767,-71.1159007,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,16
ChIJbXQqoKd844kRO6jK6jxQEDA,Momo Café,42.2679884,-71.0169203,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,119
ChIJBxu6Ovd544kRxNXxCeuzhcc,Science and Engineering Library,42.3484554,-71.1019192,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,5
ChIJbyaptJB744kRZfi5TC4HoZ0,Saint Mark Dorchester Catholic Church,42.2915952,-71.0632409,Place of Worship,place of worship,place_of_worship; church; point_of_interest; establishment,OPERATIONAL,16
ChIJbyAyf5p_44kR-VkSz8Ca9lA,First Church and Parish In Dedham,42.2491332,-71.1776533,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,9
ChIJByjoskl444kRNLxOj1s3EIs,Brighton Common,42.3478959,-71.15367069999999,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,29
ChIJBzfzxtd744kRvGiAyX00DD0,McConnell Park,42.3086406,-71.0511514,Park,park,park; point_of_interest; establishment,OPERATIONAL,0
ChIJBzGRklN344kRM9n2jtRvKWs,Central Square Farmers Market,42.3651397,-71.1017025,Park,square,point_of_interest; establishment,OPERATIONAL,66
ChIJbZj145J744kRKjijY0WL8cw,Food Distribution Center - Codman Square Neighborhood Development Corporation,42.2900419,-71.0714179,Park,square,food; point_of_interest; establishment,OPERATIONAL,0
ChIJc_TG5xp644kRjJg-5KCemHY,Patriot Parking - Sullivan Square,42.3846326,-71.074996,Park,square,parking; point_of_interest; establishment,OPERATIONAL,44
ChIJC05fHyl744kRipOsCvqaq3Q,Nickerson Beach,42.3024946,-71.01096059999999,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,115
ChIJc1_ufzd644kRv21Bz5dN9FM,Vine Street Community Center,42.3267858,-71.0767228,Community Space,community center,point_of_interest; establishment,OPERATIONAL,77
ChIJC16PnvN-44kRDcbFaCRkmts,Evangelical Mount of Olives Baptist Church,42.2551056,-71.12442,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,7
ChIJc1ioSC5_44kRQwz94xrIP80,Theodore Parker Unitarian Church,42.2864183,-71.1553068,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,9
ChIJC3F9Zoh344kRbVvB5A8Knm4,Coolidge Square,42.3712274,-71.1578853,Park,square,shopping_mall; point_of_interest; establishment,OPERATIONAL,2
ChIJc3QBTxR444kRAMxUOjiqsTk,Hunnewell Park,42.3569222,-71.17213410000001,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,100
ChIJC3tMz4Nw44kRe8_T4U2m3Mc,Parking,42.3549953,-71.05682039999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,1
ChIJC40sHk9x44kRLvVy2PPy1MY,Community Assembly Room,42.3924986,-71.0834308,Community Space,community center,point_of_interest; establishment,OPERATIONAL,0
ChIJc4D760R644kRuP6lp4KbFOU,The Home Depot,42.3279982,-71.06356099999999,Park,fountain,hardware_store; furniture_store; home_goods_store; point_of_interest; store; establishment,OPERATIONAL,1393
ChIJc4qflWhw44kRChZpVxrY5c0,Piers Park Sailing Center,42.36499999999999,-71.03638889999999,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,313
ChIJc4RtRVR744kRNUXLAs1DGhc,8090书店,42.3516921,-71.0598749,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,9
ChIJC5eyB0J344kRIgcXIHRzdK4,Cambridge Common,42.3767099,-71.1209014,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,805
ChIJc5Q_YLV544kRRbhRu246DX0,Fidelis Way Park,42.3478286,-71.1433268,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,40
ChIJC6ANchV744kRgtsfpIXnm6o,Dry Dock Plaza Park,42.345253,-71.0314662,Park,park,park; point_of_interest; establishment,OPERATIONAL,0
ChIJC6uyr3Rx44kRd3O1tiIzEbs,Revival Church For The Nations,42.4092598,-71.0551661,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,14
ChIJC72MogB844kRi7FzOmylpMU,Morning Star Baptist Church,42.2822222,-71.0925,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,149
ChIJc7FBnzV444kRXm6VdNH0V5E,Church James,42.3489271,-71.1476565,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJc9dwzhp744kRszbNG3EUpig,Moakley Park,42.33013890000001,-71.04938039999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,0
ChIJC9L5WAF844kR_aBBbwtZKi8,Gladtidings House of Prayer for All Nations,42.277366,-71.0922457,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,10
ChIJCaAelIhx44kR8U9Tgh0wJQ8,Kids Fountain,42.3559647,-71.0694346,Park,fountain,tourist_attraction; point_of_interest; establishment,OPERATIONAL,1
ChIJCag5RCN544kR59f2UKA1SPo,Blue Bottle Coffee,42.3226277,-71.16845119999999,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,23
ChIJcb1pNOZs44kRUuonuD_XwiA,Lynn Heritage State Park,42.4596069,-70.9438139,Park,park,tourist_attraction; museum; park; point_of_interest; establishment,OPERATIONAL,27
ChIJCc_qyz1344kRFmiYPEk9Azw,Lesley University Bookstore,42.3871306,-71.11900179999999,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,23
ChIJcd2Q05tt44kRwuCMT2vhOuo,Rumney Marsh Reservation,42.437941,-70.9938262,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,158
ChIJcd6SCZN744kR_zLH9DPNnnw,Second Church in Dorchester,42.290777,-71.0708648,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,15
ChIJCdBDKnl744kRdev-kL9X-uM,The Underground Dog Park,42.3441397,-71.0604675,Park,park,park; point_of_interest; establishment,OPERATIONAL,3
ChIJcdr5lsR744kRiZdzQL_O0Pk,Puddingstone Garden,42.3052153,-71.08383839999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,19
ChIJCdxNHFF344kRKYtEtI0JNvQ,Finance Department-Treasury,42.3671354,-71.10564920000002,Community Space,city hall,accounting; finance; local_government_office; point_of_interest; establishment,OPERATIONAL,1
ChIJCdxNHFF344kRZyXENOL_AzI,Cambridge City Hall,42.3671314,-71.10566899999999,Community Space,city hall,city_hall; local_government_office; point_of_interest; establishment,OPERATIONAL,41
ChIJCfbx8TV444kR-mAWYuXnjIA,Dash Cafe,42.3494768,-71.1496947,Social Business,cafe,cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,187
ChIJcfdlfSJ444kRpQ79kx_F_K8,Panera Bread,42.363018,-71.1649288,Social Business,cafe,cafe; bakery; meal_takeaway; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,328
ChIJcQa3vqlw44kRwzvz55hjikg,Hayden Memorial Library,42.35903099999999,-71.08951069999999,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,10
ChIJCQDxkFl344kRFbMp6_22-Xk,Cambridge Community Center,42.3654817,-71.1112107,Community Space,community center,art_gallery; gym; health; point_of_interest; establishment,OPERATIONAL,10
ChIJcQsTudh744kRu1rUKr6O3-0,Malcolm X Park,42.3213559,-71.08914639999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,37
ChIJcQtIbY5444kRHDaGW1aByjs,Hammond Pond Reservation,42.3229374,-71.17282759999999,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,120
ChIJcSCsPIdw44kRtckpO_i5NOA,Berkeley Community Garden,42.3569184,-71.05198229999999,Park,garden,park; point_of_interest; establishment,OPERATIONAL,0
ChIJcTOoKWJ-44kRPzwbWtX0Yf4,Williams Square,42.2458403,-71.11495719999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,3
ChIJcTOoKWJ-44kRPzwbWtX0Yf4,Williams Square,42.2458403,-71.11495719999999,Park,square,park; point_of_interest; establishment,OPERATIONAL,3
ChIJCTuD5Zdv44kRSES_0fr-wA8,Deer Island,42.3555985,-70.9676009,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,530
ChIJCVXdQ29544kRVdvM5sDGzBc,Tatte Bakery & Cafe,42.3453897,-71.1275374,Social Business,cafe,cafe; bakery; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,49
ChIJcw_s2s9544kRGdcdvegCEY0,Boston City Blessing Church,42.3554199,-71.1350838,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,3
ChIJcwBGcih644kRk-cWrL7Q8EQ,Roxbury Community College Bookstore,42.329503,-71.0953802,Social Business,bookstore,book_store; point_of_interest; store; establishment,CLOSED_TEMPORARILY,23
ChIJCwdOwHh_44kRCrBD5MoekSc,Starbucks,42.278689,-71.16331300000002,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,5
ChIJCwmxinV644kR2NUq7CHrJac,Bagheera Fountain,42.3541339,-71.0691215,Park,fountain,park; point_of_interest; establishment,OPERATIONAL,2
ChIJcWpNIMVw44kRrFDcNLGWhN0,Symphony Park,42.38391,-71.082641,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,27
ChIJCxbd9Hh644kR0me1sfUX5Sw,F A Bernett Inc,42.351112,-71.058228,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,1
ChIJCY5KYHJ644kRoVO0tzX0SRk,Redemption City Church,42.3600825,-71.0588801,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,3
ChIJCybXNPl744kR4HB9yn0Dhho,Dulce Café,42.2852979,-71.0913386,Social Business,cafe,point_of_interest; establishment,OPERATIONAL,0
ChIJcZ4nt55w44kRIu5iESscuDA,Louisburg Square,42.3583556,-71.0687528,Park,square,park; point_of_interest; establishment,OPERATIONAL,87
ChIJczWCBaxw44kRkY4Q4i06KAI,Technology Square,42.3633139,-71.0921041,Park,square,point_of_interest; establishment,OPERATIONAL,15
ChIJCZyTLxx844kRdrRCwwzQRz4,Mattapan Square,42.2685953,-71.093474,Park,square,shopping_mall; point_of_interest; establishment,OPERATIONAL,792
ChIJD_hA15tw44kRGPR2JCWHtys,Phillips Street Park,42.360527,-71.0673752,Park,park,park; point_of_interest; establishment,OPERATIONAL,11
ChIJd-NTeGx_44kRiHjNPGqoiJ4,Joe's 320 Cafe,42.2717158,-71.1721711,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,235
ChIJd-TMiJd544kRUlWu9AwOTPY,Martin's Coffee Shop,42.3344479,-71.1189722,Social Business,cafe,restaurant; cafe; food; point_of_interest; store; establishment,OPERATIONAL,302
ChIJd1-PlZx744kR0dxsWOI9HSE,Adams Street Branch of the Boston Public Library,42.286328,-71.0544747,Community Space,library,library; point_of_interest; establishment,CLOSED_TEMPORARILY,14
ChIJd1t-ybxx44kRtTDdVbyQDnA,First Congregational Church Chelsea,42.402365,-71.03751,Place of Worship,place of worship,place_of_worship; church; point_of_interest; establishment,OPERATIONAL,0
ChIJd2ck0pB-44kRF9e1Q4-aENU,Le Phare SDA Church,42.26127,-71.11155099999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,4
ChIJd3koC5Bw44kRauZEuXCgMSw,Research Library,42.3620373,-71.0635527,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJd3RIXrhx44kRghHVMDSKakM,Light of Christ Church,42.396762,-71.02759,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,2
ChIJD3T6YVF344kRkrY4ucFa7b8,Workbar - Central Square,42.3663049,-71.1034069,Park,square,real_estate_agency; point_of_interest; establishment,OPERATIONAL,60
ChIJd5NqFkl444kRC0IFgqRZ4x4,Jackson Square,42.3461104,-71.1528463,Park,park,park; point_of_interest; establishment,OPERATIONAL,9
ChIJd5NqFkl444kRC0IFgqRZ4x4,Jackson Square,42.3461104,-71.1528463,Park,square,park; point_of_interest; establishment,OPERATIONAL,9
ChIJD6hsBa9x44kR9fsWKud6vzg,Garage at Post Office Square,42.3564186,-71.0560747,Park,square,parking; point_of_interest; establishment,OPERATIONAL,18
ChIJd83iOWV744kRbp8S3O2D8_c,Innovation Square,42.3463597,-71.0313967,Park,square,point_of_interest; establishment,OPERATIONAL,0
ChIJD8RVQmx_44kRqpb-XiUYCp0,Dunkin',42.2708062,-71.1726343,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,261
ChIJd9xNJVZ744kRcUi2S3GUiZE,New England Law | Boston Law Library,42.350807,-71.0665372,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJD9yPF3d544kRmKYcTmtV4-0,River of Life Church,42.3196734,-71.11105789999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,6
ChIJDaQD6VxdXEARxDgqGhPzZEQ,"Fine Arts Library, Harvard University",42.3764121,-71.1182208,Community Space,library,library; point_of_interest; establishment,CLOSED_TEMPORARILY,0
ChIJdawlf3l744kRKXmd9FkzsvY,Pope John Paul II Park,42.282797,-71.0430827,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,487
ChIJDb9d8FF644kRpf3RZlI3MR0,Coppenhagen Fountain,42.319962,-71.06081999999999,Park,fountain,point_of_interest; establishment,OPERATIONAL,4
ChIJdbLqtlN444kRqCuF_X4CaJg,Kung Fu Tea,42.3365862,-71.1490793,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,163
ChIJdbSDhVx744kRSeuN90ch2TA,Baldi's Parking,42.2774112,-71.0207738,Park,park,park; point_of_interest; establishment,OPERATIONAL,3
ChIJDbZe4Utw44kRTxsQJnVNg7s,Prescott Square,42.381182,-71.0308347,Park,park,park; point_of_interest; establishment,OPERATIONAL,13
ChIJDbZe4Utw44kRTxsQJnVNg7s,Prescott Square,42.381182,-71.0308347,Park,square,park; point_of_interest; establishment,OPERATIONAL,13
ChIJdcclIHRv44kRTvvmWXUxnh0,Neponset Street Mini Park,42.4162005,-70.9922406,Park,park,park; point_of_interest; establishment,OPERATIONAL,0
ChIJDdt7HLN-44kRhJWaj0D4Wk8,Dunkin',42.2836016,-71.1124981,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,350
ChIJDdwpNOt544kRPuOu1TGp9lY,Mars Hill Fellowship Church,42.3392669,-71.114222,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,2
ChIJdeX0hyBx44kRP455FH-sahU,Draw Seven State Park,42.3938796,-71.0769014,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,11
ChIJdfBFUo5w44kR3qWnDaff5hk,Union Square Donuts,42.3619656,-71.0575218,Park,square,bakery; food; point_of_interest; store; establishment,OPERATIONAL,55
ChIJDfhWE5B344kRZ3iqIIfbeAU,Blackbird Doughnuts Harvard Square,42.3725416,-71.1183997,Park,square,bakery; cafe; food; point_of_interest; store; establishment,CLOSED_TEMPORARILY,30
ChIJDfObXppw44kR_ZSvg_yTle4,West End Branch of the Boston Public Library,42.3615404,-71.0650515,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,14
ChIJdfthyjJ444kRPnwUykuioMw,Abundant Grace Church Boston,42.3511432,-71.1684882,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,5
ChIJdQCB7kR944kRcQ_A6YywrvQ,Dunkin',42.2693491,-71.02457199999999,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,29
ChIJDQN8_8B744kRGogWHtIrioQ,Light Of The World Empowerment Center,42.30082729999999,-71.0761158,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,1
ChIJdQxtXsx-44kR5OXy5GvClE4,Roslindale Branch of the Boston Public Library,42.2856391,-71.1286051,Community Space,library,library; point_of_interest; establishment,CLOSED_TEMPORARILY,20
ChIJDRb2TaRw44kRY2VsRO12LtU,"Charles River Canoe and Kayak: Cambridge, Kendall Square",42.3629326,-71.0821017,Park,square,point_of_interest; establishment,OPERATIONAL,629
ChIJDTAkNpl744kRn4w5QmNpHzw,Hemenway Playground,42.2913719,-71.0561429,Park,park,park; point_of_interest; establishment,OPERATIONAL,150
ChIJdU94lJR544kR-pJoAps90vY,Mandem Retrieval Center,42.339384,-71.15151250000001,Place of Worship,place of worship,place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJdUojt2N644kR1vVQvKaqxCQ,Orton Field,42.3386615,-71.0533532,Park,park,park; point_of_interest; establishment,OPERATIONAL,26
ChIJdwujWQpx44kR_-Gh8L6w-xQ,Outreach Chapel,42.405635,-71.05185569999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJDx-3rUl444kRcGpGA2O8wi8,Brighton Branch of the Boston Public Library,42.3476045,-71.152789,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,43
ChIJDx1okeVx44kR-60OrhvgjaA,Revere City Hall,42.407944,-71.013246,Community Space,city hall,city_hall; local_government_office; point_of_interest; establishment,OPERATIONAL,37
ChIJDx1okeVx44kR7MeVS_YuaA0,Election Commission,42.4078964,-71.0132113,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,2
ChIJDx1okeVx44kRCz0DJiO3NMw,Parking Clerk,42.4082155,-71.013756,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0
ChIJDx1okeVx44kRCzyIjFh68RE,City Hall Revere,42.4078964,-71.0132112,Community Space,city hall,accounting; finance; local_government_office; point_of_interest; establishment,OPERATIONAL,2
ChIJDx1okeVx44kRgUfrurK42wc,City Engineering,42.4078964,-71.0132113,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0
ChIJDx1okeVx44kRhGw8orTl0qA,City Retirement,42.4078964,-71.0132113,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0
ChIJDx1okeVx44kRj0lgeOCkuts,City Council,42.4078995,-71.0132144,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0
